Symbol,MeanLogReturn,StdLogReturn,MinLogReturn,MaxLogReturn
AEM,-0.004628255810270191,0.01807411953746117,-0.04613056713054431,0.022238732576438755
AEMD,-0.0104270449726335,0.024762814619910273,-0.06453852527678271,0.041456735770149036
AEMFF,,,,
AEMLF,,,,
AEMMF,0.0,0.0,0.0,0.0
AEMMY,0.0,0.0,0.0,0.0
AENG,,,,
AENT,0.017628153312190684,0.05449958640744098,-0.06693950906344193,0.1867759205464957
AENTW,,,,
AEO,-0.0024922058615091587,0.022800929719733718,-0.04982896184916874,0.05967537179931939
AEOJF,0.0035768036809795583,0.015590925786274187,0.0,0.06795926993861161
AEON,-0.0013634032021966817,0.058076698434001116,-0.1627952197852421,0.09848374789178656
AEORF,,,,
AEOXF,-0.002448421875520682,0.013034705798466061,-0.05368851731077896,0.01507368118299926
AEP,-0.0030880476595249577,0.011766310494762493,-0.02626884025284504,0.014186445235471792
AEPCF,,,,
AEPLF,0.0,0.0,0.0,0.0
AEPT,-0.02945346036832457,0.11370515688668092,-0.2876820724517809,0.20895891407358713
AER,0.003856234036448025,0.012797952392982988,-0.02363573822906246,0.02742768393941549
AERG,-0.008413090664016415,0.033030065203755066,-0.06818150160523226,0.07257068514391353
AERIF,,,,
AERN,0.0,0.0,0.0,0.0
AERS,-0.011744395395215976,0.3228828386960179,-0.8754687683979859,0.8754687683979859
AERT,-0.006172150528697395,0.050463823596146366,-0.16672949329152814,0.10933665080706628
AERTW,,,,
AES,-0.006880445217425631,0.020039079877483806,-0.04606604096770678,0.03747088243746683
AESI,0.003529523640102007,0.02442276324730539,-0.03331655268370419,0.046290276032242915
AESO,0.0510210807280027,0.3496935866733996,-0.907991912126322,0.907991912126322
AESR,0.00289443433888174,0.006883731133014196,-0.011816965268268666,0.017276710628390705
AETH,-0.0006289865943415988,0.04456709752091447,-0.0752154315230752,0.09804523869940981
AETHF,-0.009229098598258588,0.1208794412684472,-0.18232153609789672,0.23627282028010843
AETLF,0.0,0.0,0.0,0.0
AETUF,0.0039878366678550185,0.020042479606462812,-0.037052854598743114,0.031663155257083665
AEVA,0.00599041124419995,0.10125445866073493,-0.15700373250753952,0.32466108733408433
AEVA.WS,,,,
AEVIF,0.0,0.0,0.0,0.0
AEXAF,-0.023466721362518803,0.10671585267824975,-0.34618364785545913,0.1787405358158462
AEXAY,-0.02237474343140161,0.0854092533687927,-0.24715204582614073,0.09662686152147043
AEXE,0.0,0.0,0.0,0.0
AEXFF,-0.009106276275627536,0.027991053099571516,-0.1053605363538842,0.0
AEYE,0.0034924200668412604,0.0364750095491854,-0.08682696361050428,0.08137958113232406
AEYGQ,-0.019062347088601782,0.08097379749849828,-0.1905747562922519,0.14771597793166427
AFAR,0.0005778451044306537,0.0018281082803279622,-0.0045392898044504,0.00458928669840923
AFARU,0.0,0.0,0.0,0.0
AFARW,,,,
AFB,-0.0008280941010122778,0.0065722707397986605,-0.014995580551679669,0.010333549620180073
AFBI,0.0023124341481361023,0.015962644180728968,-0.03090758315061867,0.035835847846848005
AFBOF,-0.007858092674015235,0.034252631855009714,-0.14930376080628946,0.0
AFCG,-0.0008343931154269722,0.012489312915454628,-0.019467327126260873,0.022566773152337426
AFCJF,0.0,0.0,0.0,0.0
AFCL,0.0,0.0,0.0,0.0
AFDG,-0.01770906788629713,0.14083169904192055,-0.5596157713046631,0.22314348146501758
AFFL,-0.008113193675118861,0.024339462528607005,-0.08112553288762359,0.0
AFFN,0.0,0.0,0.0,0.0
AFFS,-0.001376066044285618,0.00808477460286677,-0.018373202434615682,0.018373202434615654
AFFT,-0.0006704743892667974,0.004816891274004286,-0.01273901339606918,0.012739013396069176
AFFU,0.05029007831639764,0.17658421704403332,-0.15415070200160488,0.5108255927219046
AFFY,0.00811318929860303,0.36790772356882,-1.0986122886681098,1.0986122886681098
AFG,0.0010691178044815975,0.010838357225972269,-0.016598219635050752,0.02341595682135635
AFGB,0.00312413496335674,0.005551543650477983,-0.009514092355989597,0.014096424993180543
AFGC,0.0019845669586159216,0.009961536476529774,-0.012116145225502414,0.02486000283092776
AFGD,0.0024307827695421677,0.009198894948019513,-0.009678154572479891,0.02221366269505735
AFGE,0.003107720015411621,0.010586258558625104,-0.01632901551867339,0.022218097816795807
AFGVF,0.0,0.0,0.0,0.0
AFGVY,0.0,0.0,0.0,0.0
AFGYF,-0.0021662122689393576,0.04056599687337597,-0.1076306890737105,0.10536054214877982
AFIB,-0.0015557257104081728,0.13769886934311792,-0.2855338715578996,0.3338949104103437
AFIF,0.0005802845638689571,0.0016172572501067033,-0.003302224962232332,0.003316828512598847
AFIIQ,0.0,0.0,0.0,0.0
AFIPA,0.0,0.0,0.0,0.0
AFJK,0.00019675808609775886,0.0008225203800920664,-0.0009828235380194472,0.000983790430488861
AFJKR,,,,
AFJKU,0.000918903082311757,0.0014209637983240585,0.0,0.005785885630212574
AFK,-0.0014816087569980221,0.012402974016276403,-0.030429051662327684,0.017924286073520493
AFL,0.0015260237999376572,0.010683673694080367,-0.028395000494725847,0.025615669916229964
AFLG,0.002189145025416464,0.005482821259911357,-0.007134599185091187,0.013670460882228123
AFLYY,-0.006978846201717053,0.031068835399603693,-0.0675933091128137,0.0746108753137521
AFMC,0.0012102433389667108,0.008517805069237177,-0.019351045094032716,0.015406234378487847
AFMD,-0.008281883273773468,0.04502662418496273,-0.0689928818081022,0.11551285320949234
AFMJF,0.0007683571288075934,0.02554204971149647,-0.0606246546866435,0.03390162018676702
AFML,0.0,0.0,0.0,0.0
AFNL,0.00410323902472168,0.017885604249954196,0.0,0.07796154146971192
AFOM,0.03648143055578661,0.6610976354067065,-1.6094379124341003,2.302585092994046
AFOVF,,,,
AFPW,0.0,0.0,0.0,0.0
AFRAF,0.0,0.0,0.0,0.0
AFRI,-0.0007508227242458212,0.006443783136273831,-0.017225335801884345,0.009398511761761886
AFRIW,,,,
AFRM,-0.004563119444443006,0.03651738093807992,-0.06906944318355493,0.05711810371652314
AFRMF,0.0,0.0,0.0,0.0
AFSIA,0.0011894637161096106,0.006686637140921331,-0.01369333331967045,0.01612936642298423
AFSIB,0.00033443498145518453,0.013603177241039661,-0.02197888532856498,0.02754998196455311
AFSIC,8.21706242699067e-05,0.018710607224442274,-0.035228676685746856,0.05427687165644131
AFSIM,0.0016530611048000774,0.010959011393565142,-0.019646996794781428,0.019802644557253196
AFSIN,0.0005489108289218808,0.009989530785405003,-0.028170907242071,0.025389200609140645
AFSIP,0.001632120046362081,0.008653881836205333,-0.011650587590253173,0.027080987722496636
AFSM,0.00043432268856802037,0.00936021116785701,-0.021008142835692387,0.017518626490523388
AFTM,0.0,0.0,0.0,0.0
AFTWS,,,,
AFXXF,0.0,0.0,0.0,0.0
AFYA,-0.004218958052948853,0.028410694118200318,-0.10302878296991125,0.026791436522311574
AFYG,0.0,0.0,0.0,0.0
AG,-0.013239649002299838,0.039485641212382135,-0.10536050619677143,0.05317475623333841
AGAE,0.003428386933591272,0.06078367360086485,-0.05762915728755893,0.17003377644933398
AGAQF,,,,
AGBIF,0.03648143055578659,0.15901886910847066,0.0,0.6931471805599453
AGCCF,0.0,0.0,0.0,0.0
AGCO,0.0009186252096768675,0.014002583381992041,-0.02733794182647809,0.02327685728370233
AGCZ,0.0,0.0,0.0,0.0
AGD,0.0001696866965163123,0.00750375370352467,-0.01850897351640328,0.014184543477008465
AGDCF,,,,
AGDXF,0.05525379322527606,0.2408457009162706,0.0,1.049822071280245
AGDY,-0.04183841785510656,0.20665811075035512,-0.7654679117567075,0.23758426126321006
AGEN,-0.012573256737209165,0.049816836724808154,-0.10379676534844981,0.09531016535471383
AGESF,0.0,0.0,0.0,0.0
AGESY,-0.0003160361274298809,0.011840511628438152,-0.02752039994902032,0.017227944244078173
AGFAF,0.012992635527428562,0.24545749360591987,-0.4824261975350927,0.5306283277593223
AGFMF,0.0037234576172589925,0.027967113283103317,-0.031036944646865138,0.11527355664000423
AGFXF,0.0,0.0,0.0,0.0
AGFY,-0.03486187369273247,0.12724555200451568,-0.25654181858185665,0.2657031070969032
AGG,-6.931025360296153e-05,0.003295262562059531,-0.007495202385302823,0.005677200589481345
AGGG,0.0,0.0,0.0,0.0
AGGH,-0.0007694102152665559,0.005395766539885614,-0.010979056984182412,0.007767920344919922
AGGHF,0.0,0.0,0.0,0.0
AGGI,2.921639538487254e-18,0.04220486315326334,-0.14149959978530333,0.058268901095125974
AGGS,,,,
AGGY,-4.806647320875884e-05,0.0032003184929107528,-0.006508726258898498,0.005956451145896402
AGGZF,0.005505297088178142,0.016691799048699177,-0.014335569122174307,0.05715846020233596
AGI,-0.0035738421548551585,0.015937298676550127,-0.03884751495961719,0.022086747004921296
AGIH,-4.290487424668428e-06,0.0032004407785912814,-0.006910599869790813,0.004705959721856313
AGILQ,-0.14437586988395654,0.3184452712739505,-1.2527629518646084,0.33647228983964556
AGIN,-0.015461110958056806,0.13646462812846546,-0.2754120008925447,0.2682640498066185
AGIO,6.911725612274593e-05,0.033644849633863376,-0.04323379044303058,0.08507240750685584
AGIX,,,,
AGL,-0.04301743084406659,0.08541355484100067,-0.3363066678347837,0.06178271951978642
AGLDF,-0.02955361902384749,0.18883111003485578,-0.6139318870875459,0.36950611307984566
AGLFF,,,,
AGLNF,-0.004171019601812299,0.01818105293582707,-0.07924937243443368,0.0
AGLRF,,,,
AGLWQ,,,,
AGLXY,-0.006348841560059414,0.028994997415878472,-0.05240022632082687,0.06957849735070101
AGLY,0.0,0.0,0.0,0.0
AGM,0.0016540936561715554,0.012269118606622444,-0.019494639617148913,0.01719488555935207
AGM.A,,,,
AGM.PRD,,,,
AGM.PRE,,,,
AGM.PRF,,,,
AGM.PRG,,,,
AGMCF,,,,
AGMH,-0.0009048623208753633,0.05217468829204917,-0.11206877380531804,0.11025651801524222
AGMI,,,,
AGMJF,-0.00028170153046621846,0.005253851292312601,-0.015281203093402407,0.00993233030553557
AGMRF,-0.010103576690330835,0.04515061800829906,-0.11062969520689536,0.06081210686809766
AGNC,-0.00038277513800451685,0.01613607403761157,-0.03383202418121049,0.03681393721630452
AGNCL,0.002430849478331018,0.003558697462397883,-0.004075090316008666,0.009687407903326126
AGNCM,0.0011135912930679529,0.004371982228538418,-0.007575806579761497,0.008493284721905647
AGNCN,0.0013520011189248288,0.002138139400385972,-0.003542619337990397,0.005127171879609849
AGNCO,0.0025267996564492896,0.006175955997831756,-0.005770806960078902,0.0196252459081647
AGNCP,0.003071342942062168,0.0036281691888528016,-0.0026052757522825915,0.011717134224324804
AGNG,-0.000648523356965258,0.0069467941466023935,-0.012197411147522364,0.015792532373694414
AGNMF,0.00010515668236116709,0.07009973496051314,-0.1458518866886419,0.10536051565782635
AGNPF,-0.0036464568160590343,0.06388587804966071,-0.12985799031173037,0.10222834946545703
AGNTF,,,,
AGNY,0.0,0.0,0.0,0.0
AGO,0.005452168100366447,0.010940674955110506,-0.009124062521735787,0.03222085979354475
AGOAF,-0.2637176472108757,1.149518573820518,-5.010635297006639,0.0
AGORF,0.0,0.0,0.0,0.0
AGOWF,,,,
AGOX,3.2602125783661214e-05,0.003918475113990684,-0.009801559892644666,0.005761313418611018
AGPPF,-0.00846701225036233,0.04506697003971904,-0.13825350611499723,0.06479551935069221
AGPYF,-0.015141158440189996,0.06599877952892612,-0.2876820103636099,0.0
AGPYY,-0.0027595478248301207,0.01020771715915941,-0.044183946945069205,0.0
AGQ,-0.0026759057594498074,0.02615087322375117,-0.056347507957411405,0.03545479524053875
AGQI,0.001338497343371626,0.005765336194380733,-0.011376730431034852,0.011454849609277283
AGQPF,0.0,0.0,0.0,0.0
AGR,-0.004345932253654811,0.01571159898563707,-0.03450315160994042,0.026721018387440516
AGRDF,-0.02134026884779813,0.09302007533554121,-0.40546510810816444,0.0
AGREF,0.0,0.0,0.0,0.0
AGRH,0.0004996562206918863,0.0010492947995575839,-0.0017426697238998364,0.002478933943205615
AGRI,-0.020059902804401997,0.03797233803114957,-0.09124867201695802,0.030305411084514445
AGRO,-0.0028805594601291167,0.015901269537548144,-0.04094139690295146,0.02519969592596276
AGRPF,0.0,0.0,0.0,0.0
AGRPY,-0.0008709588999672633,0.025309317523370074,-0.06640243326447577,0.04241120847969259
AGRS,0.0,0.0,0.0,0.0
AGRUF,0.0,0.0,0.0,0.0
AGS,0.004158891925667863,0.02583581190824511,-0.04261292392163752,0.08347825863600847
AGSS,-0.02165828319905894,0.1376690284970789,-0.2406628205167834,0.1823215567939546
AGSVF,0.0,0.0,0.0,0.0
AGTEF,-0.012132822998362977,0.08403217165485843,-0.24294618226263487,0.20479442100805653
AGTK,0.0,0.0,0.0,0.0
AGTT,5.843279076974508e-18,0.1472775722666949,-0.44183271680008473,0.44183271680008485
AGTX,0.02515978064144053,0.10966894125769021,0.0,0.47803583218737006
AGVNF,,,,
AGVTF,,,,
AGX,-0.002394828958681025,0.010796050237530214,-0.023593932486652123,0.01361477577840397
AGXKF,0.0,0.0,0.0,0.0
AGXPF,-0.007776885684980833,0.03316080582729784,-0.060553290258710105,0.08678907663709481
AGXRW,,,,
AGXTF,0.0,0.0,0.0,0.0
AGXXF,,,,
AGYP,-0.021340266805424106,0.23391312355778032,-0.4257703810189286,0.4892838087618074
AGYS,0.002599387517455266,0.02286486465489501,-0.03198093350800466,0.049617334020656184
AGYTF,0.0,0.0,0.0,0.0
AGZ,9.236716499414037e-05,0.0016760928861647131,-0.003503897091035711,0.002682020438985008
AGZD,0.00019199849950710988,0.0017293145562635574,-0.003194235081649927,0.002276314969402073
AGZNF,0.0,0.0,0.0,0.0
AHAG,0.0,0.0,0.0,0.0
AHAHF,0.0,0.0,0.0,0.0
AHCD,,,,
AHCHF,-0.005570833993869168,0.031191419855286173,-0.07550759288205781,0.041769484268330756
AHCHY,-0.007047742423449705,0.022749363103762993,-0.03987550178810566,0.025813623633176595
AHCO,9.586629735661302e-18,0.03144551378828233,-0.04237925037772645,0.06721611489564461
AHELF,0.0,0.0,0.0,0.0
AHEXF,0.0,0.0,0.0,0.0
AHEXY,-0.00615021152116064,0.02021215901348796,-0.04976621365442057,0.027138137656060872
AHFCF,0.0,0.0,0.0,0.0
AHFD,0.0,0.0,0.0,0.0
AHFI,0.0,0.0,0.0,0.0
AHG,0.016972008214590103,0.13116912137673536,-0.24512246379188798,0.2769727523196471
AHGIF,0.0,0.0,0.0,0.0
AHH,-0.0016341186478361785,0.013747314773526875,-0.0277342528264694,0.02364561572210819
AHH.PRA,,,,
AHHLF,0.0,0.0,0.0,0.0
AHICF,0.0,0.0,0.0,0.0
AHII,,,,
AHIX,0.04578408846621167,0.2670053632064246,-0.609125884338379,0.7447344612068636
AHKSF,0.0042598289868472725,0.01642871643798106,-0.026456544503204848,0.04685028800859334
AHKSY,0.0009984600450253592,0.00973689919517739,-0.015979083336420338,0.025128649060932207
AHL.PRC,,,,
AHL.PRD,,,,
AHL.PRE,,,,
AHLAS,0.0011731914401929809,0.01149796205018141,-0.015504186535965199,0.023716526617316065
AHLBS,,,,
AHLCS,,,,
AHLD,,,,
AHLES,,,,
AHLFS,,,,
AHLGS,,,,
AHLHS,,,,
AHLJS,,,,
AHLKS,,,,
AHLLS,,,,
AHLMS,,,,
AHLNS,,,,
AHLOS,,,,
AHLPS,,,,
AHLQS,,,,
AHLRS,,,,
AHLSS,,,,
AHLT,0.000876519228098835,0.006998987989708802,-0.010844532538921191,0.014311092845009588
AHLTS,,,,
AHLUS,,,,
AHNR,0.01514116170798846,0.1508216447167678,-0.2876820724517809,0.28768207245178085
AHODF,-0.002214060593572182,0.014570254221055724,-0.05571593772307002,0.014311500841933309
AHOTF,-0.0007361182714132291,0.018181211936144692,-0.031399817782207226,0.027952141020880592
AHOY,0.0012277217243081401,0.006164329858130211,-0.011284213337605218,0.013399237059155288
AHPIQ,0.0,0.0,0.0,0.0
AHR,,,,
AHRO,0.011744401267041316,0.13377541060556775,-0.2876821371269587,0.40546518086773964
AHT,-0.017258255607568856,0.03757526640520642,-0.08223810271852436,0.06317892453961432
AHT.PRD,,,,
AHT.PRF,,,,
AHT.PRG,,,,
AHT.PRH,,,,
AHT.PRI,,,,
AHVAS,,,,
AHVBS,,,,
AHVCS,,,,
AHVDS,,,,
AHWSF,0.0,0.0,0.0,0.0
AHYB,0.00043473944735432287,0.002907874766217794,-0.005724329173571817,0.006561450415496633
AI,-0.0062334533967356035,0.03230607428733276,-0.04486805424809078,0.06363125900452829
AIA,-0.0017517231473206947,0.014405692241969676,-0.032457249823824426,0.024093074510689268
AIABF,-0.01174440070538847,0.06788336565248237,-0.2876820724517809,0.05129330419094626
AIAD,0.010987096734982198,0.14672115902163355,-0.2776317535314174,0.32768740846302297
AIAGF,-0.003820292375826436,0.01845896229133461,-0.06552145591690339,0.03506226499083729
AIAGY,-0.002094630533034168,0.030741293009098336,-0.05797199180671285,0.08223809823697201
AIAPF,0.0,0.0,0.0,0.0
AIBD,,,,
AIBGY,0.00026282966171710143,0.005262885628241707,-0.013114124656707258,0.018107888229332184
AIBRF,,,,
AIBU,,,,
AICAF,0.0,0.0,0.0,0.0
AICLY,,,,
AICOF,-0.006030072168903527,0.06295880987643855,-0.10385933928895333,0.09959391052214173
AICXF,,,,
AIDA,0.0,0.0,0.0,0.0
AIEQ,-0.0010873404759619211,0.006421761415268634,-0.01218579670341681,0.008091342184189233
AIEV,0.00024265502060134134,0.001996159423998497,-0.0045267559397997904,0.003693444676395901
AIFD,,,,
AIFF,-0.001283759446425099,0.06086405923082123,-0.15164121076988396,0.10591900505111784
AIFLF,0.0,0.0,0.0,0.0
AIFLY,0.0,0.0,0.0,0.0
AIFM,0.0,0.0,0.0,0.0
AIFS,0.0014420533456083596,0.07121714992019132,-0.23638876551588398,0.1823215303030011
AIFU,-0.0016709865252331228,0.02336741413484046,-0.03922067647349926,0.05511932328856983
AIG,0.001164430248551062,0.008273571301628067,-0.011513657703760631,0.02337144624265822
AIGFF,-0.021816382083380704,0.10711085534118753,-0.27573605692394715,0.21410284068211857
AIGI,,,,
AIHLF,0.0,0.0,0.0,0.0
AIHS,0.006266282841991694,0.055874956891098185,-0.09324195338454028,0.12857724903893938
AIHZF,,,,
AIIXY,0.004071838366900592,0.01934294036294907,-0.03217644819290105,0.057484096601024395
AIJTY,-0.0455188689664451,0.08465106225311321,-0.27193373026653994,0.04101524846784647
AIKCF,,,,
AIKO,0.0,0.0,0.0,0.0
AILE,-0.00045764493202524116,0.00314881551447842,-0.011924777518723851,0.003324614499431297
AILEW,,,,
AILIH,0.0,0.0,0.0,0.0
AILIM,0.00016842119635109736,0.0007341309748446547,0.0,0.0032000027306708497
AILIN,0.0,0.0,0.0,0.0
AILIO,0.0034303827990324553,0.011942899544844064,0.0,0.05084974031981075
AILIP,0.0,0.0,0.0,0.0
AILLI,0.0,0.0,0.0,0.0
AILLM,0.0,0.0,0.0,0.0
AILLN,-0.00046400733705588494,0.011219653729056398,-0.03360611204571824,0.021027329838858046
AILLO,0.00018966355280519042,0.0008267242599507153,0.0,0.003603607503298618
AILLP,0.00040330909187203946,0.01278897739655818,-0.02628848474277102,0.033214206289628644
AILQF,0.008277360443078646,0.051890210674398224,-0.08620887305337913,0.12123773816131063
AILTF,,,,
AIM,-0.00578951874888064,0.037633280755802856,-0.08701136005649178,0.04879011804678982
AIMAU,0.0007193521572084525,0.00222311268348718,-0.0009128461566319304,0.00818559854980688
AIMAW,,,,
AIMBU,0.0005260839573902345,0.001107368723161766,0.0,0.004555833954569876
AIMD,-0.03758950368117912,0.1543790422089817,-0.31365753472360586,0.459836504345718
AIMDW,,,,
AIMFF,0.003965761350776779,0.028139384086712467,-0.0566599805614359,0.07346718306516868
AIMH,0.0,0.0,0.0,0.0
AIMLF,0.00010515589808951295,0.010973406595232495,-0.015717388861477624,0.025667739632038895
AIN,-0.003055430091319197,0.018682576340521576,-0.04626005543378046,0.025898174540426533
AINDF,,,,
AINMF,0.0030888771488292205,0.02372040114412875,-0.03595977372684076,0.09495218921289306
AINPF,,,,
AINSF,0.0019516693543430792,0.01972435522752838,-0.0393877420533267,0.03181835507817535
AINVF,,,,
AIO,0.0045770068957264,0.009163385789214823,-0.009703597033754566,0.02500133336726064
AIOM,,,,
AIOSF,0.0,0.0,0.0,0.0
AIOT,-0.006299489631312551,0.022904841392162936,-0.050966471176688455,0.03834339488011238
AIP,0.008166872575001696,0.03404289001046182,-0.04613671802653913,0.05775881924829186
AIPG,0.0,0.0,0.0,0.0
AIPI,,,,
AIPUF,0.0,0.0,0.0,0.0
AIPUY,-0.0026918922744373986,0.04573959842459312,-0.10754152014001163,0.0993565428124309
AIQ,0.002498696022825497,0.009440970765439656,-0.01256218397964426,0.022346348275270943
AIQUF,-0.0011792164644254088,0.010598265607502072,-0.015686551135510776,0.02090889403769649
AIQUY,-0.0007530838662556604,0.009473384862892942,-0.01827517461589435,0.013470031638946616
AIR,-0.0005700090051471565,0.018353048490860918,-0.029822436023443543,0.03674689190815014
AIRE,-0.02257871492188976,0.06064606425679401,-0.11332865408552206,0.15529291053409847
AIRG,0.0048832511586182365,0.023086123060423094,-0.034685524520041776,0.07578378174092015
AIRI,0.011090580440642817,0.04575631082351101,-0.07714665754751446,0.0973412037499805
AIRJ,0.0002932149484867756,0.001981396813164668,-0.005565915894900387,0.00371402116097091
AIRJW,,,,
AIRL,-0.0005652909717631442,0.018164516733172372,-0.03487278890625293,0.025096142140261277
AIRR,-0.0007675495108817351,0.012919122948192927,-0.031540576507792746,0.021125029983495833
AIRRF,-0.00292473058274738,0.031150672158795276,-0.09558644104171,0.05100248887807345
AIRS,0.003126141084414772,0.0313264411004369,-0.06951626092700489,0.08338159079850707
